trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
566,False,"{'a': 0.75, 'e': 0.007477389434625965}",25,10,27.351832245594498,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.75, 'e': 0.007413102413009174}",25,15,21.112697726659228,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.75, 'e': 0.007349368100487516}",20,6,23.665302080262236,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.75, 'e': 0.007286181745132277}",30,8,32.64535489119211,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.75, 'e': 0.007223538635869557}",20,16,8.425288333290906,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.75, 'e': 0.007161434102129021}",25,17,14.618256314537948,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.75, 'e': 0.0070998635134956545}",20,13,12.512537545942191,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.75, 'e': 0.007038822279364564}",25,1,34.26021105068081,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.75, 'e': 0.006978305848598658}",25,20,9.581213166493782,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.75, 'e': 0.00691830970918936}",30,11,38.150548009869546,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.75, 'e': 0.006858829387920183}",30,7,36.76026176206134,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.75, 'e': 0.0067998604500332195}",20,16,8.691512889555646,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.75, 'e': 0.00674139849889849}",25,8,32.30732746802033,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.75, 'e': 0.006683439175686142}",20,10,21.264763745928583,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.75, 'e': 0.006625978159041457}",20,3,25.616934842279118,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.75, 'e': 0.006569011164762661}",20,3,28.633340033299394,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.75, 'e': 0.006512533945481496}",25,5,36.280581369962306,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.75, 'e': 0.006456542290346552}",20,13,10.65824274356572,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.75, 'e': 0.006401032024709306}",25,18,12.363296982269617,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.75, 'e': 0.006345999009812866}",25,18,11.967659341367977,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.75, 'e': 0.006291439142483398}",25,17,11.986576157248988,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.75, 'e': 0.006237348354824191}",30,13,32.04393159667312,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.75, 'e': 0.006183722613912371}",25,17,13.812247429761763,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.75, 'e': 0.006130557921498206}",25,11,28.406269359674464,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.75, 'e': 0.006077850313707005}",25,15,19.363371351964282,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.75, 'e': 0.006025595860743577}",25,8,28.60305137504476,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.75, 'e': 0.005973790666599233}",20,1,31.723398559372704,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.75, 'e': 0.005922430868761306}",25,0,38.32000286744962,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
594,False,"{'a': 0.75, 'e': 0.0058715126379251656}",25,0,39.37755287602346,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
595,False,"{'a': 0.75, 'e': 0.005821032177708714}",20,13,13.989497548485467,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.75, 'e': 0.005770985724369333}",20,12,14.505101638458935,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.75, 'e': 0.005721369546523259}",25,11,23.712027153379893,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.75, 'e': 0.0056721799448674}",25,17,15.811164802548157,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.75, 'e': 0.005623413251903487}",20,11,-6.009468570089814,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
600,False,"{'a': 0.75, 'e': 0.005575065831664655}",30,8,36.0080518004689,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.75, 'e': 0.005527134079444346}",25,5,30.71480367303422,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.75, 'e': 0.005479614421527544}",25,10,27.339926678297996,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.75, 'e': 0.005432503314924329}",30,9,38.9910219008508,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.75, 'e': 0.0053857972471057156}",20,11,18.627862424819245,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.75, 'e': 0.005339492735741764}",30,16,25.270676245773902,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.75, 'e': 0.005293586328441942}",20,0,24.118208161372223,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
607,False,"{'a': 0.75, 'e': 0.005248074602497724}",25,14,20.020991340550324,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.75, 'e': 0.005202954164627394}",25,14,18.622469744555787,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.75, 'e': 0.005158221650723055}",20,0,25.52881720138744,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.75, 'e': 0.005113873725599798}",20,7,22.681472584805896,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.75, 'e': 0.005069907082747042}",25,11,26.640185250722862,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.75, 'e': 0.005026318444082006}",20,10,19.559539183402407,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.75, 'e': 0.004983104559705294}",30,15,30.549705150585087,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.75, 'e': 0.004940262207658597}",20,0,28.719900859925662,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
615,False,"{'a': 0.75, 'e': 0.004897788193684461}",20,0,26.45647066195969,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
616,False,"{'a': 0.75, 'e': 0.004855679350988133}",25,10,28.42332406284944,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.75, 'e': 0.004813932540001447}",25,17,15.5845401066754,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.75, 'e': 0.004772544648148744}",20,12,11.815136770967941,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.75, 'e': 0.004731512589614805}",25,14,21.592891033585563,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.75, 'e': 0.004690833305114773}",25,17,14.79283602261794,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.75, 'e': 0.0046505037616660595}",25,6,19.441751457489083,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
622,False,"{'a': 0.75, 'e': 0.00461052095236222}",25,11,24.67146785132156,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.75, 'e': 0.004570881896148747}",20,14,11.557565086883473,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.75, 'e': 0.004531583637600815}",20,10,22.045031238477137,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.75, 'e': 0.004492623246702931}",25,9,27.38399987580006,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.75, 'e': 0.004453997818630475}",20,12,13.082131053528641,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.75, 'e': 0.004415704473533123}",20,12,13.627649898933957,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.75, 'e': 0.004377740356320123}",20,5,31.052061441054857,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.75, 'e': 0.004340102636447436}",30,17,22.534959117788585,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.75, 'e': 0.004302788507706682}",25,13,22.93147753265034,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.75, 'e': 0.004265795188015925}",35,23,22.64030734235851,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.75, 'e': 0.004229119919212235}",20,10,16.43563460418175,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.75, 'e': 0.004192759966846053}",25,0,38.726913053411174,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
634,False,"{'a': 0.75, 'e': 0.004156712619977309}",20,0,14.799778670006365,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
635,False,"{'a': 0.75, 'e': 0.004120975190973301}",25,10,27.88650860228104,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.75, 'e': 0.004085545015308309}",20,10,18.553282815699873,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.75, 'e': 0.00405041945136493}",25,2,39.71692367022678,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.75, 'e': 0.00401559588023713}",25,15,20.917327687200554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.75, 'e': 0.003981071705534972}",25,3,30.816546966132393,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.75, 'e': 0.003946844353191043}",30,16,26.038329054544572,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.75, 'e': 0.003912911271268529}",20,8,22.121277552036908,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.75, 'e': 0.0038792699297709532}",20,3,33.72660588548408,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.75, 'e': 0.0038459178204535358}",20,8,23.777057448278825,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.75, 'e': 0.0038128524566361888}",30,21,13.68499088350292,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.75, 'e': 0.0037800713730181115}",30,7,38.11225140802613,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.75, 'e': 0.003747572125493978}",25,18,15.609582408218408,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.75, 'e': 0.0037153522909717227}",25,17,15.559263430655964,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.75, 'e': 0.0036834094671918567}",20,3,29.15151699863543,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.75, 'e': 0.0036517412725483745}",30,16,27.98965713197706,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.75, 'e': 0.0036203453459111813}",25,10,29.502114128731364,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.75, 'e': 0.00358921934645005}",20,4,28.766344975169773,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.75, 'e': 0.003558360953460094}",20,12,15.971863948220536,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.75, 'e': 0.0035277678661887373}",20,8,24.551814388714472,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.75, 'e': 0.0034974378036641772}",25,0,39.74304544391019,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
655,False,"{'a': 0.75, 'e': 0.003467368504525315}",20,0,30.420021937643703,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
656,False,"{'a': 0.75, 'e': 0.0034375577268531544}",20,0,29.472034016144338,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
657,False,"{'a': 0.75, 'e': 0.0034080032480036486}",20,9,20.94581537243932,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.75, 'e': 0.003378702864441981}",25,18,14.021352202332574,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.75, 'e': 0.0033496543915782755}",20,14,13.166293988382307,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.75, 'e': 0.003320855663604715}",25,10,27.957066749115533,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.75, 'e': 0.003292304533334064}",30,18,15.671982051042587,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.75, 'e': 0.0032639988720395766}",20,7,12.03598485087941,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
663,False,"{'a': 0.75, 'e': 0.003235936569296282}",20,8,11.382669736686092,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.75, 'e': 0.0032081155328236356}",30,15,26.185697318197356,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.75, 'e': 0.0031805336883295203}",20,6,22.936782511759212,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.75, 'e': 0.0031531889793555926}",20,0,32.99572147212331,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
667,False,"{'a': 0.75, 'e': 0.003126079367123955}",25,11,26.60979628282532,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.75, 'e': 0.003099202830385147}",35,19,30.994476045606973,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.75, 'e': 0.0030725573652674466}",25,12,23.17261388058391,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.75, 'e': 0.0030461409851274606}",20,0,31.11147509700605,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
671,False,"{'a': 0.75, 'e': 0.003019951720402014}",20,10,18.60689841562391,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.75, 'e': 0.0029939876184612866}",25,7,31.809741857099016,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.75, 'e': 0.0029682467434632397}",20,0,30.73916290838413,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
674,False,"{'a': 0.75, 'e': 0.00294272717620928}",25,11,20.001130718125435,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.75, 'e': 0.002917427014001165}",30,12,32.4992369046041,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.75, 'e': 0.002892344370499144}",25,4,38.46596051813561,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.75, 'e': 0.002867477375581314}",30,10,33.78674401009974,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.75, 'e': 0.0028428241752041865}",30,13,32.03283986823888,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.75, 'e': 0.002818382931264452}",20,0,23.667822751146353,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
680,False,"{'a': 0.75, 'e': 0.002794151821461937}",25,18,12.119462702931813,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.75, 'e': 0.0027701290391637322}",35,22,21.972219490156707,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.75, 'e': 0.002746312793269496}",20,8,20.50726517153248,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.75, 'e': 0.0027227013080779114}",25,8,30.277892424616745,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.75, 'e': 0.002699292823154293}",20,3,14.09806332454255,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
685,False,"{'a': 0.75, 'e': 0.002676085593199331}",20,6,23.97280604346303,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.75, 'e': 0.002653077887918967}",20,6,17.74000054400902,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.75, 'e': 0.0026302679918953813}",25,6,30.887522896574538,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.75, 'e': 0.0026076542044591}",20,10,21.50579393552378,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.75, 'e': 0.0025852348395621902}",20,10,24.13654081287168,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.75, 'e': 0.0025630082256525555}",25,11,25.28348346048079,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.75, 'e': 0.002540972705549305}",35,8,45.54308693368016,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.75, 'e': 0.002519126636319196}",25,11,28.077649499599335,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.75, 'e': 0.0024974683891541435}",25,13,21.116488150106132,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.75, 'e': 0.0024759963492497713}",20,0,30.602979438278524,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
695,False,"{'a': 0.75, 'e': 0.002454708915685028}",20,0,29.332359414655773,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
696,False,"{'a': 0.75, 'e': 0.00243360450130281}",35,18,31.297805070176725,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.75, 'e': 0.0024126815325916317}",25,17,16.484180670655267,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.75, 'e': 0.002391938449568311}",20,15,8.671644783868425,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.75, 'e': 0.0023713737056616536}",30,15,23.980329962988897,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.75, 'e': 0.002350985767597146}",25,13,23.440641974660686,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.75, 'e': 0.0023307731152826363}",20,6,23.48027016797092,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.75, 'e': 0.0023107342416949987}",25,11,22.8937781635177,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.75, 'e': 0.002290867652767772}",20,6,26.554990859735597,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.75, 'e': 0.0022711718672797643}",20,16,9.210839514739224,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.75, 'e': 0.0022516454167446167}",20,10,18.063279441297766,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.75, 'e': 0.0022322868453013137}",30,17,22.10553922918171,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.75, 'e': 0.002213094709605637}",30,17,16.55621612053841,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.75, 'e': 0.0021940675787225526}",25,0,39.30530172035769,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
709,False,"{'a': 0.75, 'e': 0.002175204034019522}",25,17,15.062786972478225,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.75, 'e': 0.002156502669060732}",35,25,18.095999143524278,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.75, 'e': 0.0021379620895022318}",20,16,5.799434822631508,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.75, 'e': 0.0021195809129879737}",20,6,26.870859045493596,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.75, 'e': 0.0021013577690467476}",20,0,18.754915175181367,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
714,False,"{'a': 0.75, 'e': 0.002083291298989999}",20,10,17.523004600407692,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.75, 'e': 0.0020653801558105293}",30,19,19.775122485848136,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.75, 'e': 0.0020476230040820634}",20,9,23.781628942249913,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.75, 'e': 0.0020300185198596837}",20,10,19.892399459005397,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.75, 'e': 0.0020125653905811187}",20,12,15.837327587473474,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.75, 'e': 0.001995262314968878}",30,12,31.5504004371848,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.75, 'e': 0.001978108002933238}",20,0,23.936936454880367,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
721,False,"{'a': 0.75, 'e': 0.0019611011754760463}",20,6,26.486486691673676,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.75, 'e': 0.0019442405645953655}",20,5,27.4890114904521,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.75, 'e': 0.0019275249131909347}",25,11,26.713806185069163,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.75, 'e': 0.0019109529749704393}",25,11,26.20630102590139,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.75, 'e': 0.001894523514356591}",20,10,17.903325480757815,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.75, 'e': 0.0018782353063950042}",30,4,41.32020993849081,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.75, 'e': 0.0018620871366628665}",25,13,23.69988720566797,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.75, 'e': 0.0018460778011783919}",20,12,15.419310170658107,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.75, 'e': 0.0018302061063110552}",30,17,22.431177521121946,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.75, 'e': 0.0018144708686925954}",30,14,24.472461968932567,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.75, 'e': 0.0017988709151287871}",20,15,9.612969038937155,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.75, 'e': 0.0017834050825119678}",20,16,8.442350336225834,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.75, 'e': 0.001768072217734319}",20,2,33.4301677429234,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.75, 'e': 0.0017528711776018924}",35,21,27.411096274341205,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.75, 'e': 0.001737800828749375}",20,14,14.01529679981806,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.75, 'e': 0.0017228600475555874}",30,10,35.15568840041727,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.75, 'e': 0.0017080477200597077}",30,20,19.791874399287618,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.75, 'e': 0.0016933627418782176}",20,13,13.018917234807706,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.75, 'e': 0.00167880401812256}",20,8,19.07780633548109,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.75, 'e': 0.001664370463317507}",30,15,31.43896306680888,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.75, 'e': 0.0016500610013202275}",20,10,17.777041862335594,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.75, 'e': 0.0016358745652400527}",25,17,16.37128075066549,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.75, 'e': 0.0016218100973589286}",20,11,16.40085524993897,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.75, 'e': 0.0016078665490525594}",25,13,23.56248567343155,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.75, 'e': 0.0015940428807122162}",30,6,35.00363313056655,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.75, 'e': 0.0015803380616672307}",25,8,30.699911095787286,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.75, 'e': 0.001566751070108148}",25,13,24.538337744043133,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.75, 'e': 0.001553280893010543}",20,2,25.459841635644313,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.75, 'e': 0.001539926526059491}",20,9,19.272722594582337,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.75, 'e': 0.0015266869735746863}",25,11,25.216944092862235,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
