trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
550,False,"{'a': 0.75, 'e': 0.49979512444834384}",20,8,18.49891980874976,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.75, 'e': 0.4981477098566149}",25,0,-74.18434690781245,"{0: 18, 1: 3, 2: 0, 3: 4, 4: 0}",0
552,False,"{'a': 0.75, 'e': 0.4964984951168088}",35,0,-99.61762846313677,"{0: 27, 1: 2, 2: 2, 3: 3, 4: 1}",0
553,False,"{'a': 0.75, 'e': 0.4948474861886659}",20,0,-51.63579837062386,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",1
554,False,"{'a': 0.75, 'e': 0.49319468903840913}",20,0,-134.7607435497651,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
555,False,"{'a': 0.75, 'e': 0.49154010963872447}",20,0,-11.507065394706045,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
556,False,"{'a': 0.75, 'e': 0.48988375396873746}",25,15,-23.69009254185485,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
557,False,"{'a': 0.75, 'e': 0.48822562801399344}",20,0,-20.897304038434207,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
558,False,"{'a': 0.75, 'e': 0.4865657377664341}",25,15,18.62428381243627,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.75, 'e': 0.48490408922437755}",25,0,-67.6321580889159,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
560,False,"{'a': 0.75, 'e': 0.4832406883924951}",20,0,5.913572917783148,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
561,False,"{'a': 0.75, 'e': 0.481575541281791}",20,0,-51.53028771175623,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
562,False,"{'a': 0.75, 'e': 0.4799086539095791}",20,3,25.637013929340295,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.75, 'e': 0.47824003229946305}",25,0,-125.38958992160443,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
564,False,"{'a': 0.75, 'e': 0.47656968248131254}",20,15,-2.0239800674782407,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
565,False,"{'a': 0.75, 'e': 0.4748976104912432}",30,0,-49.3593156398665,"{0: 26, 1: 0, 2: 1, 3: 2, 4: 1}",0
566,False,"{'a': 0.75, 'e': 0.47322382237159333}",20,0,20.280890648855497,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
567,False,"{'a': 0.75, 'e': 0.4715483241709034}",20,11,3.144997600528014,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
568,False,"{'a': 0.75, 'e': 0.4698711219438935}",35,0,-79.74055085873174,"{0: 26, 1: 3, 2: 5, 3: 0, 4: 1}",0
569,False,"{'a': 0.75, 'e': 0.46819222175144104}",25,4,-6.805885714400628,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
570,False,"{'a': 0.75, 'e': 0.46651162966056}",30,13,-28.315864689953372,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
571,False,"{'a': 0.75, 'e': 0.46482935174437756}",25,0,27.329021894171326,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
572,False,"{'a': 0.75, 'e': 0.46314539408211386}",20,5,0.5914492207805802,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
573,False,"{'a': 0.75, 'e': 0.4614597627590582}",30,18,7.322972019225857,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
574,False,"{'a': 0.75, 'e': 0.45977246386654885}",20,6,1.4431039944559776,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
575,False,"{'a': 0.75, 'e': 0.45808350350194926}",20,9,-32.373392810071344,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
576,False,"{'a': 0.75, 'e': 0.45639288776862774}",20,12,9.737532375429687,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.75, 'e': 0.4547006227759338}",20,6,-90.47559496213577,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 2}",1
578,False,"{'a': 0.75, 'e': 0.4530067146391777}",20,0,-13.544162123190343,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
579,False,"{'a': 0.75, 'e': 0.4513111694796066}",25,7,-37.54573209522084,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
580,False,"{'a': 0.75, 'e': 0.44961399342438413}",20,7,10.274992136276296,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
581,False,"{'a': 0.75, 'e': 0.44791519260656676}",25,6,-26.24961236293593,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 1}",1
582,False,"{'a': 0.75, 'e': 0.4462147731650831}",20,6,3.057671974249238,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
583,False,"{'a': 0.75, 'e': 0.4445127412447102}",30,0,-32.83967087866929,"{0: 24, 1: 0, 2: 5, 3: 1, 4: 0}",0
584,False,"{'a': 0.75, 'e': 0.44280910299605275}",25,5,-91.15029402116993,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",1
585,False,"{'a': 0.75, 'e': 0.4411038645755195}",30,0,2.622968325745483,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
586,False,"{'a': 0.75, 'e': 0.43939703214530235}",30,0,-92.74228655664415,"{0: 23, 1: 0, 2: 4, 3: 2, 4: 1}",0
587,False,"{'a': 0.75, 'e': 0.43768861187335345}",30,17,-43.4651757351556,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
588,False,"{'a': 0.75, 'e': 0.4359786099333621}",20,0,-43.40383707286446,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
589,False,"{'a': 0.75, 'e': 0.4342670325047345}",25,6,2.325592150757023,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
590,False,"{'a': 0.75, 'e': 0.43255388577256876}",20,10,4.84990713595191,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
591,False,"{'a': 0.75, 'e': 0.43083917592763527}",20,0,-37.808547939465086,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
592,False,"{'a': 0.75, 'e': 0.42912290916635193}",25,0,-50.05776257138418,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
593,False,"{'a': 0.75, 'e': 0.4274050916907638}",20,0,-69.4700158311841,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
594,False,"{'a': 0.75, 'e': 0.4256857297085188}",20,0,-42.49658599895199,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
595,False,"{'a': 0.75, 'e': 0.42396482943284713}",20,0,-36.52530736547269,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
596,False,"{'a': 0.75, 'e': 0.422242397082537}",20,6,-18.966131530326965,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
597,False,"{'a': 0.75, 'e': 0.4205184388819139}",20,0,-2.717555927585802,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
598,False,"{'a': 0.75, 'e': 0.4187929610608164}",20,0,-35.710955381619414,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
599,False,"{'a': 0.75, 'e': 0.41706596985457545}",20,0,25.418533532792523,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
600,False,"{'a': 0.75, 'e': 0.4153374715039899}",20,8,-2.369737049926208,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
601,False,"{'a': 0.75, 'e': 0.41360747225530586}",30,0,-63.3892859176722,"{0: 25, 1: 1, 2: 1, 3: 2, 4: 1}",0
602,False,"{'a': 0.75, 'e': 0.4118759783601924}",20,0,-5.951488855577595,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
603,False,"{'a': 0.75, 'e': 0.4101429960757203}",20,0,-43.888043173437666,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
604,False,"{'a': 0.75, 'e': 0.408408531664339}",20,8,0.46094068832323387,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
605,False,"{'a': 0.75, 'e': 0.4066725913938532}",30,0,-40.43593816052749,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
606,False,"{'a': 0.75, 'e': 0.40493518153740177}",20,0,-21.581577247846745,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
607,False,"{'a': 0.75, 'e': 0.40319630837343334}",30,15,-26.538183384535312,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
608,False,"{'a': 0.75, 'e': 0.4014559781856853}",20,12,0.9196730045187367,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
609,False,"{'a': 0.75, 'e': 0.3997141972631594}",25,1,-58.036057087129876,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 2}",1
610,False,"{'a': 0.75, 'e': 0.3979709719001007}",20,3,-26.03039336785637,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
611,False,"{'a': 0.75, 'e': 0.3962263083959734}",20,0,-1.9027000775341971,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
612,False,"{'a': 0.75, 'e': 0.3944802130554391}",30,0,11.729550854599806,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",1
613,False,"{'a': 0.75, 'e': 0.39273269218833323}",25,1,21.280981499685957,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.75, 'e': 0.39098375210964315}",20,0,-17.065323028704462,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
615,False,"{'a': 0.75, 'e': 0.38923339913948407}",25,19,-32.71223413836364,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
616,False,"{'a': 0.75, 'e': 0.38748163960307774}",20,14,5.509082803024819,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.75, 'e': 0.385728479830728}",20,10,6.767843777227441,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
618,False,"{'a': 0.75, 'e': 0.38397392615779946}",20,0,-4.775659916621504,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
619,False,"{'a': 0.75, 'e': 0.3822179849246932}",20,11,-2.0230723569049687,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
620,False,"{'a': 0.75, 'e': 0.38046066247682514}",25,19,-12.106351117332139,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
621,False,"{'a': 0.75, 'e': 0.37870196516460164}",20,2,9.835571510716477,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
622,False,"{'a': 0.75, 'e': 0.37694189934339817}",30,15,26.330398520507778,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.75, 'e': 0.37518047137353544}",25,6,-45.27876070096533,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 1}",1
624,False,"{'a': 0.75, 'e': 0.3734176876202559}",25,11,24.06298422629036,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.75, 'e': 0.37165355445370224}",30,4,-37.8030816466411,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 1}",1
626,False,"{'a': 0.75, 'e': 0.3698880782488927}",20,0,-69.57954344287202,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
627,False,"{'a': 0.75, 'e': 0.3681212653856996}",20,5,-28.811836759199522,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
628,False,"{'a': 0.75, 'e': 0.3663531222488247}",20,0,-15.776553380808853,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
629,False,"{'a': 0.75, 'e': 0.3645836552277779}",20,13,10.011130158371673,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.75, 'e': 0.3628128707168522}",35,9,-60.78184260421533,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 1}",1
631,False,"{'a': 0.75, 'e': 0.36104077511510246}",20,0,19.65736346756555,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
632,False,"{'a': 0.75, 'e': 0.3592673748263207}",20,9,9.508494340341057,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
633,False,"{'a': 0.75, 'e': 0.3574926762590143}",20,0,-49.516753472454994,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
634,False,"{'a': 0.75, 'e': 0.35571668582638155}",25,13,2.455462433756738,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
635,False,"{'a': 0.75, 'e': 0.35393940994628986}",20,0,-52.97828771108301,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
636,False,"{'a': 0.75, 'e': 0.35216085504125105}",25,0,16.70640215934398,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
637,False,"{'a': 0.75, 'e': 0.3503810275383998}",30,0,-14.673520868292115,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",0
638,False,"{'a': 0.75, 'e': 0.3485999338694685}",20,8,8.706625309423005,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
639,False,"{'a': 0.75, 'e': 0.34681758047076616}",20,3,3.4879475086495004,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
640,False,"{'a': 0.75, 'e': 0.34503397378315354}",25,0,-13.313447975948995,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
641,False,"{'a': 0.75, 'e': 0.34324912025202}",25,8,1.0690513958151264,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
642,False,"{'a': 0.75, 'e': 0.3414630263272615}",20,5,-53.51779741139492,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
643,False,"{'a': 0.75, 'e': 0.3396756984632554}",20,0,-15.562012209762997,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
644,False,"{'a': 0.75, 'e': 0.3378871431188391}",20,1,34.06961960485873,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.75, 'e': 0.33609736675728474}",20,8,6.144068729543371,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
646,False,"{'a': 0.75, 'e': 0.33430637584627787}",35,22,9.497495151074784,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
647,False,"{'a': 0.75, 'e': 0.3325141768578919}",30,13,13.95670010536518,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
648,False,"{'a': 0.75, 'e': 0.33072077626856705}",30,0,-13.78663228640391,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",1
649,False,"{'a': 0.75, 'e': 0.32892618055908457}",25,7,12.488095392424787,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
650,False,"{'a': 0.75, 'e': 0.3271303962145456}",20,0,-17.781431029696837,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
651,False,"{'a': 0.75, 'e': 0.3253334297243456}",25,6,6.421709836937741,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
652,False,"{'a': 0.75, 'e': 0.3235352875821529}",20,6,28.787805727720553,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.75, 'e': 0.3217359762858833}",20,1,14.388265393033347,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
654,False,"{'a': 0.75, 'e': 0.31993550233767853}",30,15,13.723022583686237,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
655,False,"{'a': 0.75, 'e': 0.3181338722438809}",30,16,17.083720309949562,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.75, 'e': 0.31633109251501135}",25,17,13.136744162554649,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.75, 'e': 0.3145271696657446}",20,0,-13.993694006306038,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
658,False,"{'a': 0.75, 'e': 0.3127221102148869}",25,11,-58.5247387208599,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 1}",1
659,False,"{'a': 0.75, 'e': 0.31091592068535145}",25,0,3.6596239106238606,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
660,False,"{'a': 0.75, 'e': 0.30910860760413505}",25,0,-28.258898805280786,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
661,False,"{'a': 0.75, 'e': 0.30730017750229527}",25,7,-62.174533335673175,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 1}",1
662,False,"{'a': 0.75, 'e': 0.3054906369149253}",25,0,15.33131396692847,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
663,False,"{'a': 0.75, 'e': 0.30367999238113225}",25,0,-74.59779988156666,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 2}",0
664,False,"{'a': 0.75, 'e': 0.3018682504440117}",20,10,-3.4847338646678807,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
665,False,"{'a': 0.75, 'e': 0.3000554176506258}",20,13,4.4064906472798295,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.75, 'e': 0.2982415005519776}",25,13,-18.318129688336228,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
667,False,"{'a': 0.75, 'e': 0.2964265057029897}",20,4,-28.6516331867327,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
668,False,"{'a': 0.75, 'e': 0.2946104396624782}",20,10,-49.00404333989294,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
669,False,"{'a': 0.75, 'e': 0.29279330899313105}",30,11,-66.01009525343355,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 1}",1
670,False,"{'a': 0.75, 'e': 0.2909751202614828}",20,0,-3.0601975067093354,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
671,False,"{'a': 0.75, 'e': 0.2891558800378921}",20,0,-20.231673774173515,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
672,False,"{'a': 0.75, 'e': 0.2873355948965166}",30,2,-18.266601093489484,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 0}",1
673,False,"{'a': 0.75, 'e': 0.2855142714152908}",20,0,20.592809951775976,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
674,False,"{'a': 0.75, 'e': 0.2836919161759006}",25,0,-42.70047135147132,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
675,False,"{'a': 0.75, 'e': 0.28186853576376125}",20,7,19.76063861013842,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.75, 'e': 0.2800441367679916}",20,4,8.540256166419812,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
677,False,"{'a': 0.75, 'e': 0.2782187257813922}",20,0,24.251180898450535,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
678,False,"{'a': 0.75, 'e': 0.2763923094004205}",20,7,-2.5255099910604235,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
679,False,"{'a': 0.75, 'e': 0.27456489422516644}",20,10,6.004725418689654,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
680,False,"{'a': 0.75, 'e': 0.27273648685933033}",30,9,-53.00908195414487,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 1}",1
681,False,"{'a': 0.75, 'e': 0.2709070939101969}",20,6,16.535763052823256,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.75, 'e': 0.26907672198861343}",30,4,39.93374446685888,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.75, 'e': 0.26724537770896395}",25,7,23.08073668120087,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
684,False,"{'a': 0.75, 'e': 0.26541306768914724}",20,8,17.01724192028546,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.75, 'e': 0.26357979855055097}",25,13,24.446634376205477,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.75, 'e': 0.2617455769180298}",20,14,14.38673025714691,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.75, 'e': 0.2599104094198794}",25,10,-15.988058273932555,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
688,False,"{'a': 0.75, 'e': 0.2580743026878144}",25,14,7.134678629051189,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
689,False,"{'a': 0.75, 'e': 0.25623726335694264}",20,9,-6.819633075569606,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
690,False,"{'a': 0.75, 'e': 0.254399298065743}",20,11,7.6351541890451164,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.75, 'e': 0.25256041345603963}",20,9,-41.55245427436271,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
692,False,"{'a': 0.75, 'e': 0.2507206161729795}",20,13,-7.427442142066778,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
693,False,"{'a': 0.75, 'e': 0.24887991286500716}",25,16,3.0137317880828203,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
694,False,"{'a': 0.75, 'e': 0.24703831018384148}",20,2,-0.40287793136414085,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
695,False,"{'a': 0.75, 'e': 0.2451958147844517}",25,17,4.38937163951905,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
696,False,"{'a': 0.75, 'e': 0.2433524333250323}",30,9,7.474982794590744,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 0}",1
697,False,"{'a': 0.75, 'e': 0.2415081724669806}",25,15,-2.972175335237356,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
698,False,"{'a': 0.75, 'e': 0.2396630388748708}",20,9,2.47486416381299,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
699,False,"{'a': 0.75, 'e': 0.2378170392164319}",35,11,25.552740612573864,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
700,False,"{'a': 0.75, 'e': 0.2359701801625217}",20,0,-11.20780452149432,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
701,False,"{'a': 0.75, 'e': 0.23412246838710435}",35,22,-4.705648754908918,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
702,False,"{'a': 0.75, 'e': 0.2322739105672247}",20,7,-41.69746803655087,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
703,False,"{'a': 0.75, 'e': 0.23042451338298578}",20,12,1.9143927150224203,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
704,False,"{'a': 0.75, 'e': 0.22857428351752293}",25,0,16.87249354879556,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
705,False,"{'a': 0.75, 'e': 0.22672322765698139}",30,0,-35.29428865136241,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
706,False,"{'a': 0.75, 'e': 0.22487135249049045}",20,0,24.143084157154274,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
707,False,"{'a': 0.75, 'e': 0.22301866471014098}",20,4,27.313315956489657,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.75, 'e': 0.22116517101095948}",20,4,5.084692080673177,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
709,False,"{'a': 0.75, 'e': 0.2193108780908857}",20,0,-23.152029410809824,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
710,False,"{'a': 0.75, 'e': 0.21745579265074663}",25,5,-19.325711219649996,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
711,False,"{'a': 0.75, 'e': 0.21559992139423403}",20,8,8.29958880051542,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
712,False,"{'a': 0.75, 'e': 0.21374327102787846}",35,0,-21.24137962542916,"{0: 32, 1: 0, 2: 1, 3: 1, 4: 1}",0
713,False,"{'a': 0.75, 'e': 0.2118858482610267}",20,0,5.031065646074359,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
714,False,"{'a': 0.75, 'e': 0.21002765980581659}",30,17,11.290638060188314,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
715,False,"{'a': 0.75, 'e': 0.2081687123771524}",30,5,12.918898865198226,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",1
716,False,"{'a': 0.75, 'e': 0.20630901269268187}",25,0,-35.442139628081634,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
717,False,"{'a': 0.75, 'e': 0.20444856747277032}",25,2,42.26087815031686,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.75, 'e': 0.2025873834404781}",25,8,29.452580246777025,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.75, 'e': 0.20072546732153448}",25,7,26.264573646810167,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.75, 'e': 0.19886282584431514}",35,11,-65.71252386489292,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 2}",1
721,False,"{'a': 0.75, 'e': 0.1969994657398161}",25,1,15.34076788120227,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
722,False,"{'a': 0.75, 'e': 0.1951353937416312}",20,3,30.12681522530888,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.75, 'e': 0.19327061658592584}",20,16,8.543749556664888,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.75, 'e': 0.19140514101141462}",30,24,12.005734979017692,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.75, 'e': 0.1895389737593351}",25,17,5.471448945918232,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
726,False,"{'a': 0.75, 'e': 0.18767212157342522}",20,0,-13.781751918213716,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
727,False,"{'a': 0.75, 'e': 0.18580459119989715}",25,0,-45.04234553407818,"{0: 20, 1: 3, 2: 0, 3: 1, 4: 1}",0
728,False,"{'a': 0.75, 'e': 0.18393638938741474}",30,0,33.53675857924078,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
729,False,"{'a': 0.75, 'e': 0.1820675228870673}",20,14,11.016184837002992,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.75, 'e': 0.18019799845234696}",25,0,35.768973722110815,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
731,False,"{'a': 0.75, 'e': 0.17832782283912266}",20,4,27.09100514301756,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.75, 'e': 0.17645700280561696}",25,11,-10.9127188883933,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
733,False,"{'a': 0.75, 'e': 0.1745855451123813}",20,0,6.876802097791382,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
